uuaa,job,conf,run_id,status,CUTOFF_DATE,configUrl,run_createdAt,status_updatedAt,run_createdBy,id_ns,fecha_actualizacion
scat,scat-gl-qlt-inmmvpsustmaster-01,SCAT_sustainability-master_MRField.conf,3f0420b3-894e-434f-a662-b16417897770,SUCCESS,2024-05-29,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-master_MRField.conf,2024-05-29 23:39:43.761000+00:00,2024-05-29,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsustmaster-01,SCAT_sustainability-master_MRField.conf,d0cffa40-48f0-49a9-8b0b-335604ad0ebc,SUCCESS,2024-05-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-master_MRField.conf,2024-05-28 23:40:25.104000+00:00,2024-05-28,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsustmaster-01,SCAT_sustainability-master_MRField.conf,7fcc9f7e-ed09-44c6-bd13-480a7c2b61e7,SUCCESS,2024-05-27,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-master_MRField.conf,2024-05-27 23:37:00.453000+00:00,2024-05-27,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsustmaster-01,SCAT_sustainability-master_MRField.conf,14431a15-4d43-41ce-a7e5-532079eb33d6,SUCCESS,2024-05-24,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-master_MRField.conf,2024-05-24 23:32:53.563000+00:00,2024-05-24,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,0966b8cd-d361-4fe7-b543-36027da93b27,SUCCESS,2024-06-16,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-16 23:37:13.147000+00:00,2024-06-16,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,ac5243dc-2ca5-4c4b-9c16-f34e3e4f2453,SUCCESS,2024-06-15,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-15 23:41:16.637000+00:00,2024-06-15,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,c9129624-33e1-4dec-92bc-dfe943bd88e4,SUCCESS,2024-06-14,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-14 23:46:53.204000+00:00,2024-06-14,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,36aa45ef-cf8c-49d6-8701-8b61b7b289b5,SUCCESS,2024-06-13,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-13 23:49:27.083000+00:00,2024-06-13,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,8d067af4-6b5c-4989-8814-b9fe14d7c605,SUCCESS,2024-06-12,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-12 23:45:31.393000+00:00,2024-06-12,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,7825a2ce-6207-4aa8-8864-4811fb2e93bb,SUCCESS,2024-06-11,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-11 23:51:37.034000+00:00,2024-06-11,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,113a931d-0c1e-47d9-9e47-95185fdeea90,SUCCESS,2024-06-10,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-10 23:48:56.584000+00:00,2024-06-10,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,9fc251ae-eb52-4f2e-9920-22fdac1f686a,SUCCESS,2024-06-09,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-09 23:36:32.013000+00:00,2024-06-09,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,fdce9c39-1ca7-43b0-afed-2a1d844641b4,SUCCESS,2024-06-08,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-08 23:36:39.924000+00:00,2024-06-08,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,bc15998f-a24a-4147-95ca-fc0ca5932bac,SUCCESS,2024-06-07,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-08 00:53:36.806000+00:00,2024-06-08,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,ace07816-3ac1-47ea-8085-48d7a82ec92e,SUCCESS,2024-06-04,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-04 23:57:55.166000+00:00,2024-06-05,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,b7c0c5ca-17ac-4db1-a34a-9050d63a26e7,SUCCESS,2024-06-03,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-03 23:41:03.322000+00:00,2024-06-03,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,f9bae9b8-5080-4c53-a1fe-530a110c6abf,SUCCESS,2024-06-02,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-02 23:36:26.405000+00:00,2024-06-02,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,a44dbd17-9722-4edf-8bd0-446c1b61d33f,SUCCESS,2024-06-01,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-06-01 23:35:22.249000+00:00,2024-06-01,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,179c51ed-a088-4f7e-9330-72071f1d7446,SUCCESS,2024-05-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-05-31 23:43:49.394000+00:00,2024-05-31,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,004ec590-24b6-4d0b-9c40-b4aeee0c1bd3,SUCCESS,2024-05-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-05-30 23:46:26.538000+00:00,2024-05-30,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,dfec50b6-8774-4230-9afe-2f96bf7c8c97,SUCCESS,2024-05-29,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-05-29 23:52:15.980000+00:00,2024-05-29,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,97fe2991-76d8-444d-8fc6-aa583edeb613,SUCCESS,2024-05-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-05-28 23:51:43.853000+00:00,2024-05-28,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,29a7b760-9e93-4219-9ff7-1b7c90d0d49a,SUCCESS,2024-05-27,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-05-27 23:47:59.900000+00:00,2024-05-27,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,f8e09b24-4430-4b25-a6f3-80e73cb887cc,SUCCESS,2024-05-24,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/scat_hamm/13.0.3/hammurabi/confs/master/scat/SCAT_sustainability-hierarch_MRField.conf,2024-05-24 23:42:51.501000+00:00,2024-05-24,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustsplproject-01,RZUA_sust-spl-project_MRObject.conf,cb14ce89-8ccd-4e5a-8206-adbbe2f7df91,SUCCESS,2024-06-10,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/rzua_hamm/13.0.3/hammurabi/confs/master/rzua/RZUA_sust-spl-project_MRObject.conf,2024-06-10 19:00:16.915000+00:00,2024-06-10,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustsplproject-01,RZUA_sust-spl-project_MRObject.conf,ca4258eb-023e-48ab-b9b0-545d80925ebb,SUCCESS,2024-06-09,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/rzua_hamm/13.0.3/hammurabi/confs/master/rzua/RZUA_sust-spl-project_MRObject.conf,2024-06-10 07:50:09.800000+00:00,2024-06-10,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustsplproject-01,RZUA_sust-spl-project_MRObject.conf,67e2550b-6ba8-4da0-bdbc-859289db8ceb,SUCCESS,2023-12-20,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-spl-project_MRObject.conf,2024-01-25 16:16:56.051000+00:00,2024-01-25,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustsplproject-01,RZUA_sust-spl-project_MRObject.conf,2acc83e9-4302-427f-a566-82574751b343,SUCCESS,2023-04-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-spl-project_MRObject.conf,2023-12-13 14:09:19.823000+00:00,2023-12-13,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,f48cd510-707a-4354-a3c9-6c8972ef04d7,SUCCESS,2024-04-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/bbva/gl/dh/360/confs/rzua_hamm/13.0.3/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRObject.conf,2024-05-01 09:20:05.037000+00:00,2024-05-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,83aa48b4-a1ee-45c7-8b96-f3adb4af62d3,SUCCESS,2024-02-29,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2024-03-01 17:00:55.742000+00:00,2024-03-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,76390db9-1474-4c90-a128-0d7a089e8793,SUCCESS,2024-01-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2024-02-01 19:21:31.201000+00:00,2024-02-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,da83b93c-fe64-4cfe-ae0d-2b24f17cdd53,SUCCESS,2023-12-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2024-01-11 14:11:37.972000+00:00,2024-01-11,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,04da1be0-b1ee-400b-966a-0b73db88b0a5,SUCCESS,2023-11-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2023-12-01 15:01:44.910000+00:00,2023-12-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,38536ddd-b1d6-4d78-83d0-e234c6cf562a,SUCCESS,2023-10-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2023-11-01 07:56:17.216000+00:00,2023-11-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-06-17
