uuaa,job,conf,run_id,status,CUTOFF_DATE,configUrl,run_createdAt,status_updatedAt,run_createdBy,id_ns,fecha_actualizacion
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,8dbebdad-9978-41e3-b1a9-2d0d1cea2960,SUCCESS,2024-02-06,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-02-07 00:46:19.564000+00:00,2024-02-07,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,c960ad1b-8d0d-4055-b049-c6f563020bfb,SUCCESS,2024-02-05,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-02-06 01:07:58.201000+00:00,2024-02-06,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,cd86368a-7bcc-445b-9fd0-c8ca18799f67,SUCCESS,2024-02-04,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-02-05 00:41:22.835000+00:00,2024-02-05,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,a72a7011-f6ef-4efe-acc5-9fca19e702b3,SUCCESS,2024-02-03,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-02-04 01:23:19.035000+00:00,2024-02-04,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,3ec7509f-86cc-4711-9f47-743f39ddc52f,SUCCESS,2024-02-02,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-02-03 00:48:29.163000+00:00,2024-02-03,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,6c7d3cbf-dc61-480f-a635-b9fc9360afa7,SUCCESS,2024-02-01,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-02-02 01:35:08.385000+00:00,2024-02-02,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,3f8f9a4f-813f-4961-a068-089543310465,SUCCESS,2024-01-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-02-01 00:50:53.700000+00:00,2024-02-01,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,5691e5d4-d972-41c0-99a1-7a865ff08142,SUCCESS,2024-01-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-31 00:41:10.199000+00:00,2024-01-31,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,b3a44470-1f99-4d3d-be07-31150fd1de7c,SUCCESS,2024-01-29,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-30 00:49:35.168000+00:00,2024-01-30,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,f726b15f-1dd6-4f32-b8ef-002b538a4670,SUCCESS,2024-01-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-29 00:40:28.221000+00:00,2024-01-29,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,7ac446b0-251d-4b05-ab40-7f921b27a91e,SUCCESS,2024-01-27,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-28 00:50:50.956000+00:00,2024-01-28,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,6c7651a3-583c-4178-8749-8bc7e1e422a5,SUCCESS,2024-01-26,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-27 00:51:11.631000+00:00,2024-01-27,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,7f6cf787-fdfa-4b38-ac63-6bdd860ad9c3,SUCCESS,2024-01-25,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-26 00:47:54.102000+00:00,2024-01-26,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,1469e1f0-0cf2-4024-b6ca-8b2bee6fe518,SUCCESS,2024-01-24,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-25 00:58:33.633000+00:00,2024-01-25,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,a897245a-ae89-4529-867d-7cb14e123b96,SUCCESS,2024-01-23,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-24 00:49:08.986000+00:00,2024-01-24,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,b0f348b1-1898-4522-82f6-4f4e13a5db0d,SUCCESS,2024-01-22,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-23 00:52:58.471000+00:00,2024-01-23,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,bcddf891-4900-4f8e-a7f7-6d663e38b2a2,SUCCESS,2024-01-21,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-22 00:48:32.608000+00:00,2024-01-22,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,c428d879-42a3-4327-a826-543d55cafb18,SUCCESS,2024-01-20,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-21 00:47:53.771000+00:00,2024-01-21,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,01595f08-1b84-4888-a6ed-dbc5dfa38f25,SUCCESS,2024-01-19,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-20 00:49:22.668000+00:00,2024-01-20,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
scat,scat-gl-qlt-inmmvpsusthierarch-01,SCAT_sustainability-hierarch_MRField.conf,5fcee714-d996-418a-915c-01886be19815,SUCCESS,2024-01-18,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/SCAT/SCAT_sustainability-hierarch_MRField.conf,2024-01-19 00:44:06.152000+00:00,2024-01-19,SENTRY-BOT@DATAPROC.ECS,gl.scat.app-id-1302468.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustsplproject-01,RZUA_sust-spl-project_MRObject.conf,67e2550b-6ba8-4da0-bdbc-859289db8ceb,SUCCESS,2023-12-20,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-spl-project_MRObject.conf,2024-01-25 16:16:56.051000+00:00,2024-01-25,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustsplproject-01,RZUA_sust-spl-project_MRObject.conf,2acc83e9-4302-427f-a566-82574751b343,SUCCESS,2023-04-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-spl-project_MRObject.conf,2023-12-13 14:09:19.823000+00:00,2023-12-13,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustsplproject-01,RZUA_sust-spl-project_MRObject.conf,2eefff92-5c05-4fc1-ae96-042764d1cee2,SUCCESS,2023-05-24,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_sust-spl-project_MRObject.conf,2023-05-24 17:53:06.154000+00:00,2023-05-24,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustsplproject-01,RZUA_sust-spl-project_MRObject.conf,a8264c76-7647-4331-b560-5f6faa976e6a,SUCCESS,,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/8.0.2/entregable_hammurabi/RZUA/RZUA_sust-spl-project_MRObject.conf,2023-03-14 15:40:58.995000+00:00,2023-03-14,XE88402,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustsplproject-01,RZUA_sust-spl-project_MRObject.conf,18f0d6b9-32e1-4f84-94d2-0b4bb86243a1,SUCCESS,,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/8.0.2/entregable_hammurabi/RZUA/RZUA_sust-spl-project_MRObject.conf,2023-03-14 08:24:12.306000+00:00,2023-03-14,XE88402,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,76390db9-1474-4c90-a128-0d7a089e8793,SUCCESS,2024-01-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2024-02-01 19:21:31.201000+00:00,2024-02-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,da83b93c-fe64-4cfe-ae0d-2b24f17cdd53,SUCCESS,2023-12-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2024-01-11 14:11:37.972000+00:00,2024-01-11,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,04da1be0-b1ee-400b-966a-0b73db88b0a5,SUCCESS,2023-11-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2023-12-01 15:01:44.910000+00:00,2023-12-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,38536ddd-b1d6-4d78-83d0-e234c6cf562a,SUCCESS,2023-10-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2023-11-01 07:56:17.216000+00:00,2023-11-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,1147bdde-b22d-49a7-9110-ba6458419751,SUCCESS,2023-07-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2023-08-01 12:58:59.911000+00:00,2023-08-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-02-07
rzua,rzua-gl-spk-qlt-inmstrsustoperationscib-01,RZUA_sust-operations-cib_MRObject.conf,ba8d2ccb-2097-46c4-9b88-2d09ff50d06f,SUCCESS,2023-06-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/RZUA/RZUA_sust-operations-cib_MRObject.conf,2023-07-01 13:07:44.164000+00:00,2023-07-01,SENTRY-BOT@DATAPROC.ECS,gl.rzua.app-id-19546.pro,2024-02-07
